time,p_long,p_short
2017-08-17 23:59:59.999,0.5000000000000001,0.7310585786300049
2017-08-19 23:59:59.999,0.5000000000000001,0.7310585786300049
2017-08-21 23:59:59.999,0.5000000000000001,0.7310585786300049
2017-08-23 23:59:59.999,0.5000000000000001,0.7310585786300049
2017-08-25 23:59:59.999,0.5000000000000001,0.7310585786300049
2017-08-27 23:59:59.999,0.5000000000000001,0.7310585786300049
2017-08-29 23:59:59.999,0.5000000000000001,0.7310585786300049
2017-08-31 23:59:59.999,0.5000000000000001,0.7310585786300049
2017-09-02 23:59:59.999,0.5000000000051877,0.7310585786300049
2017-09-04 23:59:59.999,0.5000000061256387,0.7310585551920353
2017-09-06 23:59:59.999,0.5000000000013871,0.7310585786300049
2017-09-08 23:59:59.999,0.5000000002345089,0.7310585786300049
2017-09-10 23:59:59.999,0.500000001537619,0.7310585786300049
2017-09-12 23:59:59.999,0.500000000012099,0.7310585786300049
2017-09-14 23:59:59.999,0.5,0.7310492033391606
2017-09-16 23:59:59.999,0.5,0.7310585083160924
2017-09-18 23:59:59.999,0.5,0.7310585786300049
2017-09-20 23:59:59.999,0.5,0.7310585786300049
2017-09-22 23:59:59.999,0.5,0.731058484878119
2017-09-24 23:59:59.999,0.5,0.7310585317540645
2017-09-26 23:59:59.999,0.5,0.7310585786300049
2017-09-28 23:59:59.999,0.5,0.7310585786300049
2017-09-30 23:59:59.999,0.5000000000001515,0.7310585786300049
2017-10-02 23:59:59.999,0.5000001204028024,0.7310585786300049
2017-10-04 23:59:59.999,0.5000296369907681,0.7310585786300049
2017-10-06 23:59:59.999,0.5002457694592857,0.7310585786300049
2017-10-08 23:59:59.999,0.6137486921366672,0.7310585786300049
2017-10-10 23:59:59.999,0.731058062994377,0.7310585786300049
2017-10-12 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-13 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-14 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-15 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-16 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-17 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-18 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-19 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-20 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-21 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-22 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-23 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-24 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-25 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-26 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-27 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-28 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-29 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-30 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-10-31 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-01 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-02 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-03 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-04 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-05 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-06 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-07 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-08 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-09 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-10 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-11 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-12 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-13 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-14 23:59:59.999,0.7310585786300049,0.7310585786300049
2017-11-15 23:59:59.999,0.7310585786300049,0.7310585786300049
